id,tiene_alto_valor_adquisitivo
5490,[0.16046631]
5491,[0.06210482]
5492,[0.03893223]
5493,[0.02789155]
5494,[0.79691374]
5495,[0.74409544]
5496,[0.6655148]
5497,[0.0951618]
5498,[0.2155245]
5499,[0.6402526]
5500,[0.50117743]
5501,[0.11585513]
5502,[0.32728148]
5503,[0.04031235]
5504,[0.28924716]
5505,[0.01968372]
5506,[0.03056639]
5507,[0.715847]
5508,[0.0347957]
5509,[0.11678872]
5510,[0.0294615]
5511,[0.650005]
5512,[0.04761428]
5513,[0.02735469]
5514,[0.37564874]
5515,[0.29316851]
5516,[0.16054952]
5517,[0.02696109]
5518,[0.03148717]
5519,[0.04064915]
5520,[0.02185577]
5521,[0.01763692]
5522,[0.41165584]
5523,[0.3889923]
5524,[0.28395993]
5525,[0.44722897]
5526,[0.35484433]
5527,[0.41189486]
5528,[0.02438694]
5529,[0.02889428]
5530,[0.02400294]
5531,[0.0369029]
5532,[0.19035977]
5533,[0.02831513]
5534,[0.01995039]
5535,[0.6844024]
5536,[0.4426949]
5537,[0.0859594]
5538,[0.0452641]
5539,[0.02143326]
5540,[0.9264431]
5541,[0.57614374]
5542,[0.07319954]
5543,[0.48772487]
5544,[0.02291113]
5545,[0.17335486]
5546,[0.18459806]
5547,[0.03541163]
5548,[0.39993623]
5549,[0.08964062]
5550,[0.0401468]
5551,[0.5192255]
5552,[0.03982615]
5553,[0.4032858]
5554,[0.04943654]
5555,[0.02785355]
5556,[0.3820806]
5557,[0.01769528]
5558,[0.15001222]
5559,[0.02970573]
5560,[0.01948738]
5561,[0.37172222]
5562,[0.327141]
5563,[0.13887337]
5564,[0.11444816]
5565,[0.02968934]
5566,[0.0405536]
5567,[0.04142481]
5568,[0.308245]
5569,[0.22099811]
5570,[0.9215081]
5571,[0.02700534]
5572,[0.13321733]
5573,[0.13346216]
5574,[0.08065128]
5575,[0.07557976]
5576,[0.03063482]
5577,[0.098645]
5578,[0.03672418]
5579,[0.02787217]
5580,[0.0335677]
5581,[0.03120065]
5582,[0.2205441]
5583,[0.21819091]
5584,[0.02439028]
5585,[0.01781407]
5586,[0.7487763]
5587,[0.03268641]
5588,[0.02973089]
5589,[0.2506885]
5590,[0.51322484]
5591,[0.04002446]
5592,[0.15347502]
5593,[0.10667118]
5594,[0.26647437]
5595,[0.03279987]
5596,[0.57530874]
5597,[0.25699764]
5598,[0.02404898]
5599,[0.19459733]
5600,[0.7076675]
5601,[0.02012387]
5602,[0.02836692]
5603,[0.4302862]
5604,[0.28276762]
5605,[0.72506]
5606,[0.03094414]
5607,[0.710655]
5608,[0.01942343]
5609,[0.28570968]
5610,[0.02756003]
5611,[0.65133125]
5612,[0.02986857]
5613,[0.6938664]
5614,[0.05823332]
5615,[0.027964]
5616,[0.01891771]
5617,[0.22587016]
5618,[0.8154232]
5619,[0.05582914]
5620,[0.14586404]
5621,[0.1972298]
5622,[0.31244332]
5623,[0.31390667]
5624,[0.04625535]
5625,[0.03826118]
5626,[0.01998073]
5627,[0.16554487]
5628,[0.53872955]
5629,[0.04383186]
5630,[0.15564817]
5631,[0.01844123]
5632,[0.09591946]
5633,[0.02922332]
5634,[0.02176741]
5635,[0.032024]
5636,[0.2007764]
5637,[0.47831428]
5638,[0.6235656]
5639,[0.91432947]
5640,[0.05564851]
5641,[0.15675488]
5642,[0.04090714]
5643,[0.02564687]
5644,[0.05736136]
5645,[0.2893143]
5646,[0.25644207]
5647,[0.01866737]
5648,[0.41961]
5649,[0.03614381]
5650,[0.02985525]
5651,[0.03991953]
5652,[0.19459733]
5653,[0.16672435]
5654,[0.04014799]
5655,[0.35144967]
5656,[0.28229654]
5657,[0.03035277]
5658,[0.0289636]
5659,[0.02309677]
5660,[0.93839073]
5661,[0.03445444]
5662,[0.25020462]
5663,[0.05472732]
5664,[0.67947]
5665,[0.6261765]
5666,[0.01955071]
5667,[0.17463657]
5668,[0.28752443]
5669,[0.02715179]
5670,[0.5532132]
5671,[0.01823962]
5672,[0.10720834]
5673,[0.0231061]
5674,[0.01747641]
5675,[0.6611948]
5676,[0.03964216]
5677,[0.03466681]
5678,[0.03107831]
5679,[0.21410209]
5680,[0.04631129]
5681,[0.9391793]
5682,[0.02307642]
5683,[0.11011854]
5684,[0.02996159]
5685,[0.08546832]
5686,[0.04088402]
5687,[0.10865191]
5688,[0.03885999]
5689,[0.04787511]
5690,[0.05099064]
5691,[0.02576715]
5692,[0.7339994]
5693,[0.4053491]
5694,[0.10888094]
5695,[0.02093071]
5696,[0.01997593]
5697,[0.13964328]
5698,[0.42591912]
5699,[0.07051155]
5700,[0.21352947]
5701,[0.5364943]
5702,[0.02543336]
5703,[0.21206081]
5704,[0.63868004]
5705,[0.02137998]
5706,[0.8157749]
5707,[0.01918101]
5708,[0.04316595]
5709,[0.03538337]
5710,[0.0308302]
5711,[0.07342348]
5712,[0.03448594]
5713,[0.21675816]
5714,[0.12420341]
5715,[0.03910741]
5716,[0.5680335]
5717,[0.03069812]
5718,[0.62049687]
5719,[0.22387478]
5720,[0.70026517]
5721,[0.03506655]
5722,[0.06710693]
5723,[0.63651454]
5724,[0.32094735]
5725,[0.02027121]
5726,[0.10827973]
5727,[0.01781186]
5728,[0.07272366]
5729,[0.7401095]
5730,[0.02725241]
5731,[0.6444645]
5732,[0.46056712]
5733,[0.02451929]
5734,[0.529004]
5735,[0.4604667]
5736,[0.01904202]
5737,[0.03519356]
5738,[0.76772964]
5739,[0.14653677]
5740,[0.7035544]
5741,[0.02613091]
5742,[0.02255484]
5743,[0.80307627]
5744,[0.01923817]
5745,[0.90960836]
5746,[0.153472]
5747,[0.03052109]
5748,[0.749352]
5749,[0.02296177]
5750,[0.50749964]
5751,[0.02398437]
5752,[0.19601429]
5753,[0.21286663]
5754,[0.12665096]
5755,[0.3143008]
5756,[0.03146589]
5757,[0.32612747]
5758,[0.0452421]
5759,[0.16417065]
5760,[0.0222646]
5761,[0.07533878]
5762,[0.07696769]
5763,[0.05096799]
5764,[0.02444276]
5765,[0.4047421]
5766,[0.93874276]
5767,[0.9119811]
5768,[0.22748184]
5769,[0.0211505]
5770,[0.05197194]
5771,[0.02463788]
5772,[0.63453573]
5773,[0.05213377]
5774,[0.9391793]
5775,[0.20344532]
5776,[0.03805196]
5777,[0.05775264]
5778,[0.0300447]
5779,[0.02571303]
5780,[0.13174132]
5781,[0.12865007]
5782,[0.9371151]
5783,[0.02412018]
5784,[0.03354293]
5785,[0.07022896]
5786,[0.05441684]
5787,[0.02479672]
5788,[0.08793744]
5789,[0.5544179]
5790,[0.02399927]
5791,[0.6894485]
5792,[0.92916524]
5793,[0.02048329]
5794,[0.17711958]
5795,[0.17059109]
5796,[0.02364177]
5797,[0.7488958]
5798,[0.08233154]
5799,[0.7467015]
5800,[0.18338776]
5801,[0.0967364]
5802,[0.37709147]
5803,[0.9225514]
5804,[0.42210752]
5805,[0.02303088]
5806,[0.24981311]
5807,[0.03388187]
5808,[0.08231202]
5809,[0.0372133]
5810,[0.02936682]
5811,[0.7706457]
5812,[0.02461252]
5813,[0.7078854]
5814,[0.09710512]
5815,[0.7988231]
5816,[0.19459733]
5817,[0.11067942]
5818,[0.28679627]
5819,[0.40607393]
5820,[0.8243187]
5821,[0.02845177]
5822,[0.02754152]
5823,[0.01891094]
5824,[0.06666476]
5825,[0.02722618]
5826,[0.05296108]
5827,[0.04747182]
5828,[0.05459061]
5829,[0.08999422]
5830,[0.04468593]
5831,[0.57372904]
5832,[0.5615778]
5833,[0.71301836]
5834,[0.03933176]
5835,[0.05707753]
5836,[0.13821632]
5837,[0.02437785]
5838,[0.0185529]
5839,[0.57195234]
5840,[0.76931816]
5841,[0.16357794]
5842,[0.05405265]
5843,[0.03225434]
5844,[0.08764002]
5845,[0.08895847]
5846,[0.02915189]
5847,[0.0413343]
5848,[0.4243354]
5849,[0.1364637]
5850,[0.1872465]
5851,[0.31856802]
5852,[0.02616772]
5853,[0.24268931]
5854,[0.18204588]
5855,[0.30484372]
5856,[0.43357107]
5857,[0.03535995]
5858,[0.33988434]
5859,[0.41304004]
5860,[0.03874603]
5861,[0.06439233]
5862,[0.6377802]
5863,[0.03084511]
5864,[0.5207156]
5865,[0.16462743]
5866,[0.04219836]
5867,[0.71896017]
5868,[0.4953218]
5869,[0.02722862]
5870,[0.12639555]
5871,[0.44550392]
5872,[0.02511191]
5873,[0.0300447]
5874,[0.0380967]
5875,[0.51397413]
5876,[0.73394763]
5877,[0.19312257]
5878,[0.0203819]
5879,[0.02892083]
5880,[0.05646881]
5881,[0.20906788]
5882,[0.8835527]
5883,[0.51903147]
5884,[0.28796637]
5885,[0.01729554]
5886,[0.04897097]
5887,[0.7077884]
5888,[0.2635637]
5889,[0.03551394]
5890,[0.08861822]
5891,[0.93769234]
5892,[0.02811381]
5893,[0.4376927]
5894,[0.09033081]
5895,[0.15711305]
5896,[0.10851172]
5897,[0.01880187]
5898,[0.04195926]
5899,[0.03378421]
5900,[0.22983605]
5901,[0.0217371]
5902,[0.03218544]
5903,[0.15529042]
5904,[0.23292345]
5905,[0.1720793]
5906,[0.10087427]
5907,[0.1655291]
5908,[0.7252474]
5909,[0.03191829]
5910,[0.08478871]
5911,[0.02669623]
5912,[0.05461276]
5913,[0.01915699]
5914,[0.19049114]
5915,[0.01857135]
5916,[0.0275355]
5917,[0.5672188]
5918,[0.21017712]
5919,[0.3483004]
5920,[0.08480293]
5921,[0.07770053]
5922,[0.36559227]
5923,[0.05463752]
5924,[0.4776769]
5925,[0.0192557]
5926,[0.02819037]
5927,[0.03001466]
5928,[0.04687998]
5929,[0.2210508]
5930,[0.12818012]
5931,[0.11829534]
5932,[0.01959467]
5933,[0.7402381]
5934,[0.67681944]
5935,[0.08192378]
5936,[0.04982036]
5937,[0.28959292]
5938,[0.07926083]
5939,[0.64686865]
5940,[0.0349012]
5941,[0.4021107]
5942,[0.15849653]
5943,[0.02028671]
5944,[0.11161226]
5945,[0.79360765]
5946,[0.18091908]
5947,[0.1733982]
5948,[0.0202041]
5949,[0.05338857]
5950,[0.3689843]
5951,[0.51595765]
5952,[0.92987037]
5953,[0.02297789]
5954,[0.01770294]
5955,[0.03701782]
5956,[0.01930183]
5957,[0.10122091]
5958,[0.0190866]
5959,[0.6296958]
5960,[0.09342134]
5961,[0.19857562]
5962,[0.56869346]
5963,[0.05808178]
5964,[0.03711137]
5965,[0.02273333]
5966,[0.0187465]
5967,[0.02021599]
5968,[0.05599964]
5969,[0.5924874]
5970,[0.03309384]
5971,[0.06104541]
5972,[0.4133626]
5973,[0.03761399]
5974,[0.79133415]
5975,[0.01944169]
5976,[0.9063878]
5977,[0.23420417]
5978,[0.01902875]
5979,[0.7268708]
5980,[0.03593525]
5981,[0.2411403]
5982,[0.01874679]
5983,[0.21394372]
5984,[0.06231701]
5985,[0.02032918]
5986,[0.01829153]
5987,[0.11122289]
5988,[0.05399925]
5989,[0.03427261]
5990,[0.02331826]
5991,[0.22434402]
5992,[0.07779843]
5993,[0.04793724]
5994,[0.08078584]
5995,[0.02449539]
5996,[0.02143577]
5997,[0.01891875]
5998,[0.2713856]
5999,[0.08044511]
6000,[0.20737699]
6001,[0.03615326]
6002,[0.08553937]
6003,[0.04173243]
6004,[0.10749981]
6005,[0.03867462]
6006,[0.12274757]
6007,[0.07000667]
6008,[0.02328286]
6009,[0.77614903]
6010,[0.03327161]
6011,[0.12994367]
6012,[0.12056589]
6013,[0.9380445]
6014,[0.54575187]
6015,[0.45680708]
6016,[0.06807169]
6017,[0.06194642]
6018,[0.03092945]
6019,[0.11125538]
6020,[0.9390762]
6021,[0.03530675]
6022,[0.02716315]
6023,[0.04876035]
6024,[0.9336451]
6025,[0.02083048]
6026,[0.15046611]
6027,[0.03049019]
6028,[0.06578234]
6029,[0.79349536]
6030,[0.03403357]
6031,[0.02272463]
6032,[0.13389951]
6033,[0.02116504]
6034,[0.06220165]
6035,[0.6625649]
6036,[0.02281234]
6037,[0.36524487]
6038,[0.60679066]
6039,[0.01876667]
6040,[0.01936272]
6041,[0.03528062]
6042,[0.1965369]
6043,[0.02702808]
6044,[0.01951241]
6045,[0.03736153]
6046,[0.2570605]
6047,[0.45490205]
6048,[0.06829897]
6049,[0.01961282]
6050,[0.3228929]
6051,[0.01866737]
6052,[0.9390775]
6053,[0.252123]
6054,[0.03955865]
6055,[0.03648508]
6056,[0.03090844]
6057,[0.03152817]
6058,[0.21297681]
6059,[0.16020787]
6060,[0.7757561]
6061,[0.1619778]
6062,[0.6768684]
6063,[0.03110394]
6064,[0.07556117]
6065,[0.02431247]
6066,[0.06192711]
6067,[0.03217521]
6068,[0.06528321]
6069,[0.29343048]
6070,[0.02447402]
6071,[0.46924508]
6072,[0.45760968]
6073,[0.92686784]
6074,[0.03043711]
6075,[0.0222252]
6076,[0.09066013]
6077,[0.7977939]
6078,[0.02143899]
6079,[0.10266808]
6080,[0.6968]
6081,[0.171893]
6082,[0.03455263]
6083,[0.1357415]
6084,[0.27503702]
6085,[0.02852729]
6086,[0.01949304]
6087,[0.0502913]
6088,[0.04423657]
6089,[0.03350466]
6090,[0.6926461]
6091,[0.33353835]
6092,[0.2660504]
6093,[0.04109377]
6094,[0.1651909]
6095,[0.12420341]
6096,[0.02504721]
6097,[0.93907183]
6098,[0.41701737]
6099,[0.40016314]
6100,[0.20119828]
6101,[0.06197861]
6102,[0.03840724]
6103,[0.02046639]
6104,[0.6917646]
6105,[0.03766564]
6106,[0.37378997]
6107,[0.60211104]
6108,[0.03471452]
6109,[0.06208196]
6110,[0.0401932]
6111,[0.03686851]
6112,[0.02517816]
6113,[0.02894482]
6114,[0.8396183]
6115,[0.24298778]
6116,[0.712615]
6117,[0.36213315]
6118,[0.21527863]
6119,[0.17749879]
6120,[0.06150699]
6121,[0.05352446]
6122,[0.04930559]
6123,[0.7069198]
6124,[0.22958216]
6125,[0.01979315]
6126,[0.12610796]
6127,[0.18190205]
6128,[0.60621905]
6129,[0.9094092]
6130,[0.02393132]
6131,[0.0262841]
6132,[0.26479626]
6133,[0.73799086]
6134,[0.15718108]
6135,[0.01850513]
6136,[0.01830816]
6137,[0.20046619]
6138,[0.17944795]
6139,[0.25611398]
6140,[0.84323573]
6141,[0.26688784]
6142,[0.01910186]
6143,[0.03823847]
6144,[0.42316332]
6145,[0.44829038]
6146,[0.0391871]
6147,[0.20503855]
6148,[0.04584461]
6149,[0.9391793]
6150,[0.32121924]
6151,[0.02020016]
6152,[0.02324119]
6153,[0.02216688]
6154,[0.01852906]
6155,[0.16919395]
6156,[0.5397521]
6157,[0.02656946]
6158,[0.06652007]
6159,[0.03240198]
6160,[0.08483762]
6161,[0.02523375]
6162,[0.91632116]
6163,[0.16713768]
6164,[0.41922927]
6165,[0.6456729]
6166,[0.07727456]
6167,[0.60193247]
6168,[0.16175869]
6169,[0.14036933]
6170,[0.04486653]
6171,[0.01968473]
6172,[0.10442397]
6173,[0.05955228]
6174,[0.5877218]
6175,[0.05327865]
6176,[0.04033878]
6177,[0.03213152]
6178,[0.9381186]
6179,[0.06602517]
6180,[0.02287018]
6181,[0.02351424]
6182,[0.04227996]
6183,[0.931776]
6184,[0.1862495]
6185,[0.64855015]
6186,[0.5302989]
6187,[0.04123044]
6188,[0.02799883]
6189,[0.02952933]
6190,[0.03852004]
6191,[0.42280287]
6192,[0.03340414]
6193,[0.02076313]
6194,[0.17200625]
6195,[0.14815694]
6196,[0.09493721]
6197,[0.03046468]
6198,[0.93320704]
6199,[0.5534675]
6200,[0.11639714]
6201,[0.18907279]
6202,[0.02489513]
6203,[0.02097598]
6204,[0.27957088]
6205,[0.49351725]
6206,[0.4384768]
6207,[0.0220778]
6208,[0.0651471]
6209,[0.5790308]
6210,[0.13935062]
6211,[0.02285269]
6212,[0.13126332]
6213,[0.10011888]
6214,[0.01943406]
6215,[0.12475148]
6216,[0.12007183]
6217,[0.28562528]
6218,[0.39296788]
6219,[0.5222914]
6220,[0.01847595]
6221,[0.69176704]
6222,[0.03511962]
6223,[0.0208112]
6224,[0.69800204]
6225,[0.03337082]
6226,[0.21134093]
6227,[0.02161947]
6228,[0.0213033]
6229,[0.09261551]
6230,[0.68493]
6231,[0.17195779]
6232,[0.30058533]
6233,[0.02779958]
6234,[0.03714409]
6235,[0.58965355]
6236,[0.08826739]
6237,[0.03748402]
6238,[0.02740136]
6239,[0.22387484]
6240,[0.02055508]
6241,[0.02313641]
6242,[0.73471177]
6243,[0.92519355]
6244,[0.02053303]
6245,[0.9264837]
6246,[0.07538542]
6247,[0.03240198]
6248,[0.15113184]
6249,[0.43075007]
6250,[0.27465934]
6251,[0.01848802]
6252,[0.06286001]
6253,[0.02962586]
6254,[0.39691624]
6255,[0.10893115]
6256,[0.04764107]
6257,[0.0215717]
6258,[0.02031553]
6259,[0.02270517]
6260,[0.05094913]
6261,[0.0562408]
6262,[0.42881072]
6263,[0.12997612]
6264,[0.02463508]
6265,[0.0244987]
6266,[0.26734856]
6267,[0.02928579]
6268,[0.02096573]
6269,[0.15089771]
6270,[0.02600083]
6271,[0.20424998]
6272,[0.5877502]
6273,[0.11777791]
6274,[0.04598105]
6275,[0.01915187]
6276,[0.16878974]
6277,[0.18321258]
6278,[0.03099391]
6279,[0.40018356]
6280,[0.7217527]
6281,[0.02825409]
6282,[0.12636864]
6283,[0.05213842]
6284,[0.02375859]
6285,[0.22036576]
6286,[0.14833426]
6287,[0.08150998]
6288,[0.7669728]
6289,[0.0286558]
6290,[0.2884334]
6291,[0.07794905]
6292,[0.69321036]
6293,[0.31791434]
6294,[0.14178231]
6295,[0.04876035]
6296,[0.9391793]
6297,[0.13785884]
6298,[0.22052824]
6299,[0.06689468]
6300,[0.47087944]
6301,[0.04288697]
6302,[0.55767393]
6303,[0.2569234]
6304,[0.03939179]
6305,[0.14242268]
6306,[0.2854881]
6307,[0.04917979]
6308,[0.05992702]
6309,[0.03497255]
6310,[0.14690757]
6311,[0.03226379]
6312,[0.9383682]
6313,[0.9391793]
6314,[0.05266866]
6315,[0.16539565]
6316,[0.02643028]
6317,[0.17099226]
6318,[0.5309355]
6319,[0.04277623]
6320,[0.02914879]
6321,[0.03095281]
6322,[0.51599675]
6323,[0.6349886]
6324,[0.0192478]
6325,[0.77185]
6326,[0.03270325]
6327,[0.08946121]
6328,[0.938526]
6329,[0.91598666]
6330,[0.69099873]
6331,[0.02331188]
6332,[0.09254923]
6333,[0.03892821]
6334,[0.11004767]
6335,[0.01916513]
6336,[0.16632]
6337,[0.47377083]
6338,[0.3565037]
6339,[0.64256704]
6340,[0.19535208]
6341,[0.47688037]
6342,[0.0531266]
6343,[0.9314641]
6344,[0.5165376]
6345,[0.60193247]
6346,[0.02536139]
6347,[0.11983609]
6348,[0.02060044]
6349,[0.9356805]
6350,[0.9108546]
6351,[0.13777933]
6352,[0.4259091]
6353,[0.05176848]
6354,[0.03342298]
6355,[0.23255512]
6356,[0.23135397]
6357,[0.04500648]
6358,[0.38596505]
6359,[0.1090267]
6360,[0.62820566]
6361,[0.0288918]
6362,[0.3959391]
6363,[0.78532225]
6364,[0.03099298]
6365,[0.07578111]
6366,[0.04581657]
6367,[0.03690568]
6368,[0.63555276]
6369,[0.01932144]
6370,[0.51003635]
6371,[0.5434644]
6372,[0.93841565]
6373,[0.6655377]
6374,[0.03259942]
6375,[0.17458415]
6376,[0.0266732]
6377,[0.4818534]
6378,[0.09006193]
6379,[0.09914967]
6380,[0.13931778]
6381,[0.15145731]
6382,[0.04677239]
6383,[0.9199208]
6384,[0.39211935]
6385,[0.0218316]
6386,[0.01898083]
6387,[0.08307108]
6388,[0.05221707]
6389,[0.02293918]
6390,[0.29017308]
6391,[0.04713282]
6392,[0.5175055]
6393,[0.04399842]
6394,[0.43316957]
6395,[0.04151061]
6396,[0.5389124]
6397,[0.4174]
6398,[0.6528603]
6399,[0.03016087]
6400,[0.02656946]
6401,[0.04435897]
6402,[0.9198636]
6403,[0.08122268]
6404,[0.02871457]
6405,[0.02460605]
6406,[0.28092325]
6407,[0.01936549]
6408,[0.05819535]
6409,[0.08266518]
6410,[0.27962565]
6411,[0.7492767]
6412,[0.02669927]
6413,[0.03335086]
6414,[0.296405]
6415,[0.04257229]
6416,[0.02206039]
6417,[0.6273221]
6418,[0.75002426]
6419,[0.03067574]
6420,[0.05657083]
6421,[0.04102969]
6422,[0.13527054]
6423,[0.02553272]
6424,[0.7014946]
6425,[0.34992817]
6426,[0.02316692]
6427,[0.02196336]
6428,[0.03820437]
6429,[0.09442088]
6430,[0.7328778]
6431,[0.03536087]
6432,[0.04317448]
6433,[0.02339476]
6434,[0.0244056]
6435,[0.03180695]
6436,[0.80954903]
6437,[0.16700336]
6438,[0.31638497]
6439,[0.3360049]
6440,[0.06407803]
6441,[0.19956169]
6442,[0.02411136]
6443,[0.01918179]
6444,[0.15853626]
6445,[0.03042337]
6446,[0.04060876]
6447,[0.81069607]
6448,[0.05409223]
6449,[0.04065329]
6450,[0.02474391]
6451,[0.11847165]
6452,[0.02290669]
6453,[0.02695227]
6454,[0.06949529]
6455,[0.18115991]
6456,[0.0999352]
6457,[0.02024564]
6458,[0.7203806]
6459,[0.15849653]
6460,[0.02219388]
6461,[0.03302217]
6462,[0.01981866]
6463,[0.2187995]
6464,[0.35305598]
6465,[0.242255]
6466,[0.65254474]
6467,[0.7213924]
6468,[0.93850636]
6469,[0.73388565]
6470,[0.06475776]
6471,[0.30420953]
6472,[0.26978594]
6473,[0.02154246]
6474,[0.02020237]
6475,[0.398246]
6476,[0.02960637]
6477,[0.03639776]
6478,[0.9391793]
6479,[0.631679]
6480,[0.36780763]
6481,[0.0413343]
6482,[0.5424117]
6483,[0.93031174]
6484,[0.04770604]
6485,[0.561033]
6486,[0.5916348]
6487,[0.02743161]
6488,[0.03760782]
6489,[0.04661256]
6490,[0.02020869]
6491,[0.01766065]
6492,[0.08957443]
6493,[0.7081002]
6494,[0.02773353]
6495,[0.02086362]
6496,[0.42556345]
6497,[0.0381926]
6498,[0.03361595]
6499,[0.06344184]
6500,[0.04758829]
6501,[0.26199785]
6502,[0.01908737]
6503,[0.63915896]
6504,[0.03086877]
6505,[0.31319138]
6506,[0.02395174]
6507,[0.03643009]
6508,[0.50444484]
6509,[0.20588446]
6510,[0.7176455]
6511,[0.02469432]
6512,[0.1581609]
6513,[0.03015897]
6514,[0.606763]
6515,[0.17305875]
6516,[0.7234602]
6517,[0.5057201]
6518,[0.93242854]
6519,[0.19124976]
6520,[0.11841187]
6521,[0.03563353]
6522,[0.02490187]
6523,[0.02341175]
6524,[0.9391793]
6525,[0.04390982]
6526,[0.05251253]
6527,[0.312474]
6528,[0.02943444]
6529,[0.23078439]
6530,[0.10317859]
6531,[0.59071517]
6532,[0.03209078]
6533,[0.5858449]
6534,[0.02975634]
6535,[0.08106777]
6536,[0.7609533]
6537,[0.02056524]
6538,[0.02336085]
6539,[0.1280387]
6540,[0.05126381]
6541,[0.73519564]
6542,[0.04206455]
6543,[0.02460414]
6544,[0.9259434]
6545,[0.2635637]
6546,[0.02696222]
6547,[0.784887]
6548,[0.0216257]
6549,[0.06334317]
6550,[0.03464764]
6551,[0.1398406]
6552,[0.0411469]
6553,[0.32193327]
6554,[0.01950288]
6555,[0.47416136]
6556,[0.02086148]
6557,[0.02002907]
6558,[0.15467444]
6559,[0.06102887]
6560,[0.63961416]
6561,[0.10703206]
6562,[0.0249137]
6563,[0.02055186]
6564,[0.06089309]
6565,[0.9289856]
6566,[0.13988453]
6567,[0.09063619]
6568,[0.27636823]
6569,[0.09746817]
6570,[0.02146161]
6571,[0.02512071]
6572,[0.026308]
6573,[0.21263802]
6574,[0.03583485]
6575,[0.02757844]
6576,[0.05357707]
6577,[0.02096909]
6578,[0.09202814]
6579,[0.01816413]
6580,[0.93836236]
6581,[0.18907279]
6582,[0.5648614]
6583,[0.02776021]
6584,[0.01835757]
6585,[0.62195826]
6586,[0.9266565]
6587,[0.03580961]
6588,[0.6313615]
6589,[0.8034721]
6590,[0.41259634]
6591,[0.04421884]
6592,[0.02310693]
6593,[0.14477652]
6594,[0.03018153]
6595,[0.2563092]
6596,[0.01783693]
6597,[0.24670261]
6598,[0.02504206]
6599,[0.03613937]
6600,[0.63410944]
6601,[0.3202721]
6602,[0.9381541]
6603,[0.9163604]
6604,[0.02294841]
6605,[0.03257301]
6606,[0.0242781]
6607,[0.07151356]
6608,[0.0502024]
6609,[0.03959337]
6610,[0.04568791]
6611,[0.59032345]
6612,[0.03684884]
6613,[0.7017874]
6614,[0.01829374]
6615,[0.4927021]
6616,[0.4471998]
6617,[0.06269941]
6618,[0.31215334]
6619,[0.07089376]
6620,[0.06148729]
6621,[0.03834373]
6622,[0.6242234]
6623,[0.11954045]
6624,[0.02957246]
6625,[0.05136135]
6626,[0.02813011]
6627,[0.9203979]
6628,[0.3278492]
6629,[0.04003897]
6630,[0.03153214]
6631,[0.24573916]
6632,[0.6846779]
6633,[0.054326]
6634,[0.2772402]
6635,[0.1426183]
6636,[0.41078416]
6637,[0.01806638]
6638,[0.06221178]
6639,[0.78147066]
6640,[0.08285385]
6641,[0.16890791]
6642,[0.02026284]
6643,[0.04850766]
6644,[0.03435957]
6645,[0.03338337]
6646,[0.02183771]
6647,[0.15829992]
6648,[0.48863333]
6649,[0.01936334]
6650,[0.02776876]
6651,[0.93515944]
6652,[0.0233154]
6653,[0.7636038]
6654,[0.08479214]
6655,[0.29967305]
6656,[0.29902408]
6657,[0.01953796]
6658,[0.02428085]
6659,[0.02849233]
6660,[0.5293703]
6661,[0.03046417]
6662,[0.11126679]
6663,[0.03465492]
6664,[0.90629995]
6665,[0.8686938]
6666,[0.27015358]
6667,[0.03292292]
6668,[0.02682659]
6669,[0.04316765]
6670,[0.04259166]
6671,[0.6751078]
6672,[0.02311298]
6673,[0.23858678]
6674,[0.01931632]
6675,[0.2239056]
6676,[0.8233417]
6677,[0.06687525]
6678,[0.39170647]
6679,[0.03163755]
6680,[0.1010372]
6681,[0.09368664]
6682,[0.389534]
6683,[0.0206213]
6684,[0.26612848]
6685,[0.02152511]
6686,[0.23957658]
6687,[0.2853266]
6688,[0.21023831]
6689,[0.0217067]
6690,[0.03282177]
6691,[0.04876035]
6692,[0.35146028]
6693,[0.73461986]
6694,[0.09423047]
6695,[0.13286579]
6696,[0.91898894]
6697,[0.53053427]
6698,[0.03413188]
6699,[0.513257]
6700,[0.01883483]
6701,[0.11779988]
6702,[0.77329963]
6703,[0.02520621]
6704,[0.11483735]
6705,[0.25324017]
6706,[0.03153732]
6707,[0.82167274]
6708,[0.07423332]
6709,[0.02382448]
6710,[0.02362874]
6711,[0.03569314]
6712,[0.02954254]
6713,[0.71787715]
6714,[0.5661293]
6715,[0.02712312]
6716,[0.05874693]
6717,[0.37328008]
6718,[0.02197507]
6719,[0.04538769]
6720,[0.34709325]
6721,[0.03273737]
6722,[0.62089026]
6723,[0.09083125]
6724,[0.1919612]
6725,[0.27727276]
6726,[0.19444185]
6727,[0.3219296]
6728,[0.47875798]
6729,[0.0916642]
6730,[0.03653494]
6731,[0.02248681]
6732,[0.08222595]
6733,[0.935676]
6734,[0.03665867]
6735,[0.6169413]
6736,[0.05346295]
6737,[0.08400083]
6738,[0.02281371]
6739,[0.07563725]
6740,[0.03509259]
6741,[0.02176052]
6742,[0.6021414]
6743,[0.09060603]
6744,[0.04708105]
6745,[0.01838481]
6746,[0.1155878]
6747,[0.11304396]
6748,[0.25186795]
6749,[0.3890698]
6750,[0.10718793]
6751,[0.14833423]
6752,[0.05621645]
6753,[0.04822922]
6754,[0.0646762]
